Frame,GGPP_Lig1_HB_Count,GGPP_Lig2_HB_Count
2106,340,340
2107,346,346
2108,351,351
2109,342,342
2110,350,350
2111,344,344
2112,350,350
2113,339,339
2114,331,331
2115,329,329
2116,337,337
2117,340,340
2118,348,348
2119,332,332
2120,338,338
2121,343,343
2122,337,337
2123,341,341
2124,346,346
2125,338,338
2126,348,348
2127,348,348
2128,351,351
2129,336,336
2130,349,349
2131,362,362
2132,343,343
2133,350,350
2134,346,346
2135,340,340
2136,337,337
2137,351,351
2138,343,343
2139,343,343
2140,346,346
2141,340,340
2142,337,337
2143,338,338
2144,351,351
2145,336,336
2146,331,331
2147,351,351
2148,338,338
2149,338,338
2150,352,352
2151,336,336
2152,341,341
2153,332,332
2154,346,346
2155,352,352
2156,343,343
2157,344,344
2158,350,350
2159,354,354
2160,351,351
2161,354,354
2162,346,346
2163,354,354
2164,344,344
2165,342,342
2166,340,340
2167,348,348
2168,343,343
2169,340,340
2170,350,350
2171,366,366
2172,339,339
2173,364,364
2174,351,351
2175,352,352
2176,337,337
2177,352,352
2178,358,358
2179,338,338
2180,348,348
2181,354,354
2182,350,350
2183,346,346
2184,346,346
2185,333,333
2186,365,365
2187,343,343
2188,356,356
2189,352,352
2190,355,355
2191,353,353
2192,363,363
2193,356,356
2194,341,341
2195,344,344
2196,349,349
2197,336,336
2198,351,351
2199,360,360
2200,342,342
2201,352,352
2202,351,351
2203,336,336
2204,361,361
2205,343,343
2206,346,346
2207,341,341
2208,341,341
2209,345,345
2210,349,349
2211,355,355
2212,356,356
2213,348,348
2214,337,337
2215,340,340
2216,347,347
2217,332,332
2218,334,334
2219,338,338
2220,345,345
2221,360,360
2222,332,332
2223,339,339
2224,356,356
2225,355,355
2226,345,345
2227,351,351
2228,358,358
2229,359,359
2230,340,340
2231,349,349
2232,347,347
2233,344,344
2234,343,343
2235,344,344
2236,342,342
2237,338,338
2238,331,331
2239,347,347
2240,357,357
2241,361,361
2242,347,347
2243,338,338
2244,330,330
2245,341,341
2246,332,332
2247,341,341
2248,349,349
2249,339,339
2250,340,340
2251,359,359
2252,345,345
2253,348,348
2254,346,346
2255,355,355
2256,349,349
2257,344,344
2258,346,346
2259,349,349
2260,347,347
2261,349,349
2262,364,364
2263,362,362
2264,348,348
2265,349,349
2266,353,353
2267,362,362
2268,349,349
2269,345,345
2270,345,345
2271,348,348
2272,352,352
2273,358,358
2274,360,360
2275,351,351
2276,341,341
2277,355,355
2278,341,341
2279,365,365
2280,350,350
2281,350,350
2282,362,362
2283,354,354
2284,353,353
2285,354,354
2286,350,350
2287,352,352
2288,348,348
2289,358,358
2290,363,363
2291,361,361
2292,348,348
2293,346,346
2294,350,350
2295,354,354
2296,349,349
2297,357,357
2298,349,349
2299,350,350
2300,346,346
2301,343,343
2302,338,338
2303,357,357
2304,344,344
2305,351,351
2306,346,346
2307,342,342
2308,348,348
2309,353,353
2310,350,350
2311,340,340
2312,344,344
2313,352,352
2314,341,341
2315,348,348
2316,370,370
2317,352,352
2318,354,354
2319,337,337
2320,355,355
2321,343,343
2322,345,345
2323,344,344
2324,337,337
2325,343,343
2326,348,348
2327,340,340
2328,356,356
2329,341,341
2330,347,347
2331,354,354
2332,347,347
2333,352,352
2334,356,356
2335,348,348
2336,361,361
2337,351,351
2338,354,354
2339,351,351
2340,369,369
2341,359,359
2342,351,351
2343,358,358
2344,358,358
2345,346,346
2346,366,366
2347,360,360
2348,359,359
2349,340,340
2350,340,340
2351,334,334
2352,353,353
2353,342,342
2354,341,341
2355,359,359
2356,348,348
2357,351,351
2358,353,353
2359,355,355
2360,353,353
2361,358,358
2362,345,345
2363,348,348
2364,349,349
2365,362,362
2366,349,349
2367,356,356
2368,354,354
2369,345,345
2370,357,357
2371,359,359
2372,351,351
2373,347,347
2374,356,356
2375,367,367
2376,338,338
2377,353,353
2378,347,347
2379,341,341
2380,342,342
2381,348,348
2382,345,345
2383,336,336
2384,340,340
2385,356,356
2386,342,342
2387,340,340
2388,343,343
2389,356,356
2390,347,347
2391,346,346
2392,346,346
2393,343,343
2394,338,338
2395,332,332
2396,336,336
2397,339,339
2398,347,347
2399,349,349
2400,353,353
2401,350,350
2402,343,343
2403,352,352
2404,341,341
2405,355,355
2406,355,355
2407,347,347
2408,344,344
2409,347,347
2410,352,352
2411,366,366
2412,352,352
2413,368,368
2414,354,354
2415,364,364
2416,353,353
2417,362,362
2418,349,349
2419,352,352
2420,351,351
2421,350,350
2422,348,348
2423,355,355
2424,346,346
2425,356,356
2426,355,355
2427,354,354
2428,350,350
2429,348,348
2430,350,350
2431,349,349
2432,347,347
2433,354,354
2434,359,359
2435,367,367
2436,358,358
2437,351,351
2438,345,345
2439,353,353
2440,348,348
2441,351,351
2442,338,338
2443,332,332
2444,347,347
2445,341,341
2446,325,325
2447,347,347
2448,339,339
2449,351,351
2450,338,338
2451,347,347
2452,336,336
2453,341,341
2454,350,350
2455,340,340
2456,340,340
2457,355,355
2458,344,344
2459,340,340
2460,340,340
2461,346,346
2462,339,339
2463,353,353
2464,347,347
2465,343,343
2466,351,351
2467,359,359
2468,347,347
2469,341,341
2470,348,348
2471,345,345
2472,346,346
2473,336,336
2474,346,346
2475,341,341
2476,349,349
2477,361,361
2478,355,355
2479,336,336
2480,345,345
2481,358,358
2482,367,367
2483,338,338
2484,355,355
2485,346,346
2486,342,342
2487,341,341
2488,348,348
2489,353,353
2490,342,342
2491,346,346
2492,340,340
2493,340,340
2494,357,357
2495,338,338
2496,352,352
2497,338,338
2498,350,350
2499,353,353
2500,349,349
2501,347,347
2502,348,348
2503,339,339
2504,360,360
2505,350,350
2506,340,340
2507,344,344
2508,352,352
2509,345,345
2510,343,343
2511,348,348
2512,350,350
2513,342,342
2514,338,338
2515,338,338
2516,339,339
2517,336,336
2518,342,342
2519,334,334
2520,335,335
2521,338,338
2522,345,345
2523,352,352
2524,344,344
2525,333,333
2526,353,353
2527,350,350
2528,344,344
2529,344,344
2530,357,357
2531,341,341
2532,340,340
2533,348,348
2534,350,350
2535,353,353
2536,358,358
2537,350,350
2538,353,353
2539,351,351
2540,342,342
2541,341,341
2542,347,347
2543,358,358
2544,332,332
2545,342,342
2546,356,356
2547,352,352
2548,348,348
2549,345,345
2550,354,354
2551,328,328
2552,349,349
2553,349,349
2554,353,353
2555,338,338
2556,343,343
2557,346,346
2558,350,350
2559,346,346
2560,349,349
2561,350,350
2562,338,338
2563,353,353
2564,341,341
2565,340,340
2566,349,349
2567,360,360
2568,362,362
2569,343,343
2570,347,347
2571,347,347
2572,353,353
2573,349,349
2574,360,360
2575,353,353
2576,343,343
2577,345,345
2578,347,347
2579,336,336
2580,344,344
2581,354,354
2582,336,336
2583,339,339
2584,346,346
2585,343,343
2586,341,341
2587,356,356
2588,342,342
2589,348,348
2590,345,345
2591,351,351
2592,343,343
2593,346,346
2594,344,344
2595,351,351
2596,349,349
2597,339,339
2598,359,359
2599,345,345
2600,352,352
2601,356,356
2602,348,348
2603,349,349
2604,358,358
2605,347,347
2606,354,354
2607,348,348
2608,347,347
2609,359,359
2610,345,345
2611,343,343
2612,336,336
2613,344,344
2614,348,348
2615,344,344
2616,344,344
2617,354,354
2618,350,350
2619,362,362
2620,342,342
2621,344,344
2622,344,344
2623,334,334
2624,343,343
2625,350,350
2626,341,341
2627,339,339
2628,353,353
2629,337,337
2630,359,359
2631,343,343
2632,344,344
2633,342,342
2634,346,346
2635,333,333
2636,339,339
2637,349,349
2638,335,335
2639,348,348
2640,365,365
2641,348,348
2642,344,344
2643,342,342
2644,348,348
2645,339,339
2646,350,350
2647,348,348
2648,345,345
2649,344,344
2650,340,340
2651,353,353
2652,341,341
2653,358,358
2654,331,331
2655,341,341
2656,348,348
2657,348,348
2658,352,352
2659,351,351
2660,341,341
2661,357,357
2662,350,350
2663,339,339
2664,333,333
2665,350,350
2666,349,349
2667,341,341
2668,327,327
2669,341,341
2670,340,340
2671,331,331
2672,340,340
2673,338,338
2674,339,339
2675,340,340
2676,332,332
2677,336,336
2678,332,332
2679,347,347
2680,339,339
2681,344,344
2682,337,337
2683,330,330
2684,338,338
2685,339,339
2686,335,335
2687,338,338
2688,341,341
2689,332,332
2690,340,340
2691,335,335
2692,343,343
2693,348,348
2694,333,333
2695,347,347
2696,343,343
2697,341,341
2698,342,342
2699,345,345
2700,347,347
2701,329,329
2702,332,332
2703,341,341
2704,352,352
2705,339,339
2706,325,325
2707,332,332
2708,329,329
2709,347,347
2710,348,348
2711,335,335
2712,338,338
2713,339,339
2714,341,341
2715,331,331
2716,339,339
2717,342,342
2718,344,344
2719,341,341
2720,347,347
2721,343,343
2722,345,345
2723,336,336
2724,331,331
2725,337,337
2726,344,344
2727,332,332
2728,347,347
2729,345,345
2730,343,343
2731,342,342
2732,336,336
2733,330,330
2734,341,341
2735,360,360
2736,360,360
2737,338,338
2738,347,347
2739,358,358
2740,343,343
2741,353,353
2742,348,348
2743,351,351
2744,350,350
2745,344,344
2746,340,340
2747,333,333
2748,348,348
2749,350,350
2750,339,339
2751,346,346
2752,335,335
2753,349,349
2754,342,342
2755,351,351
2756,353,353
2757,338,338
2758,349,349
2759,341,341
2760,333,333
2761,349,349
2762,340,340
2763,349,349
2764,339,339
2765,343,343
2766,338,338
2767,356,356
2768,339,339
2769,357,357
2770,344,344
2771,358,358
2772,339,339
2773,346,346
2774,346,346
2775,348,348
2776,347,347
2777,341,341
2778,339,339
2779,342,342
2780,338,338
2781,360,360
2782,344,344
2783,347,347
2784,350,350
2785,343,343
2786,355,355
2787,354,354
2788,342,342
2789,350,350
2790,357,357
2791,345,345
2792,342,342
2793,345,345
2794,346,346
2795,337,337
2796,348,348
2797,346,346
2798,333,333
2799,355,355
2800,342,342
2801,335,335
2802,345,345
2803,358,358
2804,340,340
2805,348,348
2806,345,345
2807,349,349
2808,349,349
2809,344,344
2810,348,348
2811,331,331
2812,354,354
2813,344,344
2814,357,357
2815,342,342
2816,340,340
2817,329,329
2818,346,346
2819,334,334
2820,336,336
2821,343,343
2822,354,354
2823,345,345
2824,342,342
2825,347,347
2826,349,349
2827,349,349
2828,350,350
2829,348,348
2830,353,353
2831,340,340
2832,351,351
2833,345,345
2834,332,332
2835,335,335
2836,334,334
2837,339,339
2838,336,336
2839,335,335
2840,344,344
2841,348,348
2842,335,335
2843,338,338
2844,342,342
2845,345,345
2846,348,348
2847,336,336
2848,340,340
2849,330,330
2850,327,327
2851,337,337
2852,339,339
2853,328,328
2854,325,325
2855,331,331
2856,335,335
2857,330,330
2858,331,331
2859,335,335
2860,348,348
2861,332,332
2862,337,337
2863,344,344
2864,336,336
2865,334,334
2866,330,330
2867,338,338
2868,335,335
2869,324,324
2870,332,332
2871,342,342
2872,333,333
2873,346,346
2874,342,342
2875,334,334
2876,336,336
2877,336,336
2878,342,342
2879,332,332
2880,349,349
2881,347,347
2882,336,336
2883,344,344
2884,335,335
2885,346,346
2886,336,336
2887,347,347
2888,343,343
2889,351,351
2890,353,353
2891,347,347
2892,337,337
2893,335,335
2894,350,350
2895,354,354
2896,353,353
2897,349,349
2898,344,344
2899,337,337
2900,341,341
2901,325,325
2902,343,343
2903,341,341
2904,348,348
2905,345,345
2906,349,349
2907,342,342
2908,348,348
2909,345,345
2910,349,349
2911,358,358
2912,350,350
2913,351,351
2914,356,356
2915,344,344
2916,351,351
2917,358,358
2918,344,344
2919,352,352
2920,345,345
2921,345,345
2922,346,346
2923,363,363
2924,355,355
2925,356,356
2926,340,340
2927,352,352
2928,349,349
2929,349,349
2930,338,338
2931,360,360
2932,346,346
2933,356,356
2934,355,355
2935,341,341
2936,351,351
2937,342,342
2938,353,353
2939,345,345
2940,344,344
2941,349,349
2942,349,349
2943,349,349
2944,342,342
2945,358,358
2946,349,349
2947,329,329
2948,347,347
2949,344,344
2950,337,337
2951,357,357
2952,338,338
2953,340,340
2954,355,355
2955,341,341
2956,355,355
2957,359,359
2958,367,367
2959,354,354
2960,353,353
2961,351,351
2962,344,344
2963,338,338
2964,339,339
2965,354,354
2966,351,351
2967,339,339
2968,340,340
2969,334,334
2970,351,351
2971,338,338
2972,351,351
2973,343,343
2974,338,338
2975,342,342
2976,350,350
2977,339,339
2978,339,339
2979,339,339
2980,356,356
2981,331,331
2982,334,334
2983,345,345
2984,340,340
2985,331,331
2986,326,326
2987,334,334
2988,337,337
2989,327,327
2990,344,344
2991,338,338
2992,337,337
2993,343,343
2994,350,350
2995,349,349
2996,353,353
2997,333,333
2998,338,338
2999,356,356
3000,352,352
3001,346,346
3002,334,334
3003,325,325
3004,337,337
3005,351,351
3006,347,347
3007,348,348
3008,363,363
3009,348,348
3010,346,346
3011,351,351
3012,342,342
3013,334,334
3014,343,343
3015,341,341
3016,348,348
3017,340,340
3018,325,325
3019,351,351
3020,327,327
3021,340,340
3022,350,350
3023,353,353
3024,341,341
3025,328,328
3026,346,346
3027,329,329
3028,332,332
3029,334,334
3030,338,338
3031,344,344
3032,334,334
3033,334,334
3034,331,331
3035,336,336
3036,332,332
3037,337,337
3038,344,344
3039,339,339
3040,320,320
3041,334,334
3042,323,323
3043,342,342
3044,328,328
3045,338,338
3046,346,346
3047,332,332
3048,327,327
3049,364,364
3050,332,332
3051,354,354
3052,338,338
3053,335,335
3054,344,344
3055,324,324
3056,353,353
3057,333,333
3058,336,336
3059,326,326
3060,340,340
3061,339,339
3062,341,341
3063,342,342
3064,345,345
3065,337,337
3066,340,340
3067,344,344
3068,345,345
3069,346,346
3070,327,327
3071,335,335
3072,335,335
3073,344,344
3074,345,345
3075,343,343
3076,332,332
3077,356,356
3078,344,344
3079,351,351
3080,346,346
3081,345,345
3082,334,334
3083,348,348
3084,351,351
3085,351,351
3086,357,357
3087,351,351
3088,341,341
3089,335,335
3090,357,357
3091,340,340
3092,347,347
3093,353,353
3094,319,319
3095,343,343
3096,345,345
3097,344,344
3098,356,356
3099,339,339
3100,334,334
3101,340,340
3102,332,332
3103,333,333
3104,340,340
3105,350,350
3106,344,344
3107,335,335
3108,339,339
3109,345,345
3110,332,332
3111,353,353
3112,333,333
3113,335,335
3114,345,345
3115,344,344
3116,346,346
3117,355,355
3118,342,342
3119,333,333
3120,343,343
3121,354,354
3122,350,350
3123,349,349
3124,339,339
3125,355,355
3126,343,343
3127,348,348
3128,349,349
3129,348,348
3130,340,340
3131,344,344
3132,336,336
3133,353,353
3134,348,348
3135,344,344
3136,358,358
3137,344,344
3138,347,347
3139,362,362
3140,353,353
3141,344,344
3142,335,335
3143,349,349
3144,323,323
3145,333,333
3146,344,344
3147,340,340
3148,336,336
3149,345,345
3150,350,350
3151,330,330
3152,355,355
3153,333,333
3154,351,351
3155,344,344
3156,349,349
3157,333,333
3158,341,341
3159,342,342
3160,348,348
3161,337,337
3162,345,345
3163,340,340
3164,348,348
3165,345,345
3166,343,343
3167,325,325
3168,338,338
3169,329,329
3170,344,344
3171,347,347
3172,343,343
3173,342,342
3174,330,330
3175,329,329
3176,340,340
3177,344,344
3178,339,339
3179,353,353
3180,342,342
3181,345,345
3182,348,348
3183,333,333
3184,342,342
3185,337,337
3186,330,330
3187,340,340
3188,344,344
3189,331,331
3190,336,336
3191,334,334
3192,336,336
3193,333,333
3194,346,346
3195,341,341
3196,316,316
3197,335,335
3198,335,335
3199,323,323
3200,333,333
3201,338,338
3202,337,337
3203,332,332
3204,336,336
3205,338,338
3206,330,330
3207,332,332
3208,345,345
3209,352,352
3210,348,348
3211,342,342
3212,338,338
3213,345,345
3214,332,332
3215,328,328
3216,328,328
3217,343,343
3218,349,349
3219,342,342
3220,337,337
3221,346,346
3222,341,341
3223,333,333
3224,336,336
3225,331,331
3226,333,333
3227,343,343
3228,327,327
3229,338,338
3230,343,343
3231,347,347
3232,331,331
3233,334,334
3234,338,338
3235,335,335
3236,337,337
3237,337,337
3238,343,343
3239,350,350
3240,343,343
3241,327,327
3242,323,323
3243,339,339
3244,328,328
3245,338,338
3246,330,330
3247,339,339
3248,335,335
3249,328,328
3250,330,330
3251,342,342
3252,330,330
3253,342,342
3254,338,338
3255,325,325
3256,356,356
3257,334,334
3258,331,331
3259,328,328
3260,339,339
3261,320,320
3262,339,339
3263,341,341
3264,331,331
3265,329,329
3266,330,330
3267,319,319
3268,338,338
3269,341,341
3270,341,341
3271,341,341
3272,330,330
3273,339,339
3274,341,341
3275,327,327
3276,331,331
3277,348,348
3278,343,343
3279,336,336
3280,327,327
3281,340,340
3282,332,332
3283,335,335
3284,330,330
3285,331,331
3286,338,338
3287,344,344
3288,336,336
3289,334,334
3290,330,330
3291,346,346
3292,335,335
3293,334,334
3294,325,325
3295,343,343
3296,347,347
3297,334,334
3298,342,342
3299,331,331
3300,331,331
3301,327,327
3302,344,344
3303,328,328
3304,332,332
3305,337,337
3306,356,356
3307,328,328
3308,339,339
3309,339,339
3310,339,339
3311,342,342
3312,340,340
3313,328,328
3314,329,329
3315,325,325
3316,330,330
3317,337,337
3318,337,337
3319,335,335
3320,335,335
3321,335,335
3322,330,330
3323,346,346
3324,350,350
3325,338,338
3326,343,343
3327,334,334
3328,337,337
3329,333,333
3330,341,341
3331,341,341
3332,328,328
3333,342,342
3334,330,330
3335,349,349
3336,330,330
3337,343,343
3338,345,345
3339,348,348
3340,349,349
3341,357,357
3342,334,334
3343,333,333
3344,340,340
3345,345,345
3346,346,346
3347,332,332
3348,344,344
3349,339,339
3350,342,342
3351,352,352
3352,336,336
3353,352,352
3354,345,345
3355,337,337
3356,351,351
3357,333,333
3358,335,335
3359,330,330
3360,320,320
3361,334,334
3362,333,333
3363,335,335
3364,360,360
3365,337,337
3366,342,342
3367,352,352
3368,336,336
3369,354,354
3370,335,335
3371,350,350
3372,342,342
3373,341,341
3374,341,341
3375,342,342
3376,360,360
3377,352,352
3378,346,346
3379,345,345
3380,349,349
3381,342,342
3382,348,348
3383,339,339
3384,349,349
3385,337,337
3386,340,340
3387,342,342
3388,338,338
3389,350,350
3390,357,357
3391,349,349
3392,348,348
3393,343,343
3394,337,337
3395,350,350
3396,337,337
3397,347,347
3398,336,336
3399,339,339
3400,351,351
3401,351,351
3402,344,344
3403,331,331
3404,349,349
3405,339,339
3406,338,338
3407,332,332
3408,356,356
3409,348,348
3410,337,337
3411,337,337
3412,355,355
3413,342,342
3414,339,339
3415,327,327
3416,357,357
3417,352,352
3418,339,339
3419,341,341
3420,332,332
3421,345,345
3422,343,343
3423,348,348
3424,343,343
3425,335,335
3426,352,352
3427,349,349
3428,344,344
3429,339,339
3430,351,351
3431,342,342
3432,339,339
3433,353,353
3434,334,334
3435,339,339
3436,343,343
3437,341,341
3438,348,348
3439,341,341
3440,326,326
3441,337,337
3442,328,328
3443,346,346
3444,346,346
3445,335,335
3446,334,334
3447,328,328
3448,339,339
3449,337,337
3450,333,333
3451,339,339
3452,341,341
3453,339,339
3454,341,341
3455,342,342
3456,328,328
3457,344,344
3458,349,349
3459,332,332
3460,344,344
3461,342,342
3462,333,333
3463,344,344
3464,341,341
3465,332,332
3466,330,330
3467,341,341
3468,343,343
3469,337,337
3470,347,347
3471,348,348
3472,343,343
3473,336,336
3474,345,345
3475,333,333
3476,339,339
3477,336,336
3478,332,332
3479,340,340
3480,335,335
3481,336,336
3482,338,338
3483,325,325
3484,331,331
3485,343,343
3486,333,333
3487,333,333
3488,330,330
3489,329,329
3490,339,339
3491,353,353
3492,334,334
3493,352,352
3494,345,345
3495,338,338
3496,326,326
3497,355,355
3498,334,334
3499,347,347
3500,342,342
3501,352,352
3502,361,361
3503,337,337
3504,355,355
3505,345,345
3506,341,341
3507,337,337
3508,336,336
3509,349,349
3510,338,338
3511,331,331
3512,329,329
3513,339,339
3514,341,341
3515,334,334
3516,334,334
3517,333,333
3518,323,323
3519,330,330
3520,335,335
3521,330,330
3522,342,342
3523,326,326
3524,340,340
3525,323,323
3526,335,335
3527,329,329
3528,330,330
3529,323,323
3530,317,317
3531,331,331
3532,329,329
3533,334,334
3534,330,330
3535,338,338
3536,337,337
3537,332,332
3538,340,340
3539,342,342
3540,336,336
3541,333,333
3542,338,338
3543,325,325
3544,321,321
3545,331,331
3546,345,345
3547,325,325
3548,329,329
3549,327,327
3550,337,337
3551,325,325
3552,322,322
3553,337,337
3554,347,347
3555,344,344
3556,339,339
3557,345,345
3558,339,339
3559,341,341
3560,340,340
3561,341,341
3562,344,344
3563,343,343
3564,341,341
3565,337,337
3566,330,330
3567,338,338
3568,333,333
3569,335,335
3570,336,336
3571,343,343
3572,339,339
3573,343,343
3574,329,329
3575,340,340
3576,341,341
3577,329,329
3578,335,335
3579,346,346
3580,345,345
3581,343,343
3582,346,346
3583,352,352
3584,340,340
3585,338,338
3586,330,330
3587,337,337
3588,348,348
3589,344,344
3590,342,342
3591,354,354
3592,335,335
3593,336,336
3594,338,338
3595,340,340
3596,345,345
3597,352,352
3598,346,346
3599,341,341
3600,341,341
3601,343,343
3602,351,351
3603,344,344
3604,339,339
3605,351,351
3606,338,338
3607,344,344
3608,345,345
3609,343,343
3610,343,343
3611,329,329
3612,342,342
3613,343,343
3614,332,332
3615,336,336
3616,346,346
3617,333,333
3618,339,339
3619,335,335
3620,342,342
3621,343,343
3622,344,344
3623,349,349
3624,347,347
3625,346,346
3626,341,341
3627,338,338
3628,339,339
3629,347,347
3630,355,355
3631,344,344
3632,345,345
3633,352,352
3634,341,341
3635,341,341
3636,338,338
3637,341,341
3638,337,337
3639,333,333
3640,336,336
3641,344,344
3642,342,342
3643,340,340
3644,331,331
3645,333,333
3646,336,336
3647,324,324
3648,335,335
3649,348,348
3650,335,335
3651,342,342
3652,342,342
3653,335,335
3654,347,347
3655,350,350
3656,348,348
3657,338,338
3658,350,350
3659,336,336
3660,355,355
3661,349,349
3662,344,344
3663,332,332
3664,351,351
3665,353,353
3666,347,347
3667,345,345
3668,334,334
3669,344,344
3670,341,341
3671,349,349
3672,340,340
3673,345,345
3674,346,346
3675,368,368
3676,361,361
3677,361,361
3678,350,350
3679,338,338
3680,353,353
3681,342,342
3682,339,339
3683,336,336
3684,339,339
3685,348,348
3686,344,344
3687,345,345
3688,346,346
3689,347,347
3690,342,342
3691,336,336
3692,351,351
3693,329,329
3694,324,324
3695,341,341
3696,337,337
3697,333,333
3698,326,326
3699,345,345
3700,349,349
3701,348,348
3702,353,353
3703,333,333
3704,334,334
3705,333,333
3706,349,349
3707,337,337
3708,340,340
3709,347,347
3710,330,330
3711,333,333
3712,347,347
3713,337,337
3714,353,353
3715,349,349
3716,356,356
3717,341,341
3718,332,332
3719,354,354
3720,341,341
3721,329,329
3722,341,341
3723,328,328
3724,347,347
3725,349,349
3726,335,335
3727,335,335
3728,329,329
3729,336,336
3730,342,342
3731,341,341
3732,336,336
3733,343,343
3734,346,346
3735,334,334
3736,352,352
3737,339,339
3738,338,338
3739,329,329
3740,338,338
3741,335,335
3742,338,338
3743,353,353
3744,342,342
3745,339,339
3746,353,353
3747,338,338
3748,340,340
3749,349,349
3750,344,344
3751,355,355
3752,342,342
3753,345,345
3754,356,356
3755,346,346
3756,344,344
3757,352,352
3758,343,343
3759,348,348
3760,348,348
3761,340,340
3762,350,350
3763,338,338
3764,348,348
3765,343,343
3766,342,342
3767,346,346
3768,342,342
3769,337,337
3770,339,339
3771,345,345
3772,348,348
3773,336,336
3774,338,338
3775,350,350
3776,335,335
3777,342,342
3778,357,357
3779,340,340
3780,350,350
3781,346,346
3782,351,351
3783,354,354
3784,340,340
3785,342,342
3786,342,342
3787,339,339
3788,334,334
3789,338,338
3790,338,338
3791,336,336
3792,348,348
3793,335,335
3794,345,345
3795,350,350
3796,333,333
3797,340,340
3798,337,337
3799,337,337
3800,347,347
3801,337,337
3802,348,348
3803,338,338
3804,335,335
3805,342,342
3806,349,349
3807,357,357
3808,339,339
3809,347,347
3810,347,347
3811,342,342
3812,336,336
3813,344,344
3814,340,340
3815,335,335
3816,334,334
3817,335,335
3818,340,340
3819,342,342
3820,334,334
3821,349,349
3822,348,348
3823,350,350
3824,349,349
3825,334,334
3826,337,337
3827,338,338
3828,346,346
3829,362,362
3830,342,342
3831,352,352
3832,346,346
3833,339,339
3834,346,346
3835,354,354
3836,342,342
3837,359,359
3838,347,347
3839,340,340
3840,336,336
3841,350,350
3842,337,337
3843,347,347
3844,356,356
3845,340,340
3846,354,354
3847,347,347
3848,348,348
3849,330,330
3850,340,340
3851,339,339
3852,356,356
3853,345,345
3854,341,341
3855,343,343
3856,344,344
3857,344,344
3858,331,331
3859,326,326
3860,337,337
3861,357,357
3862,340,340
3863,347,347
3864,341,341
3865,332,332
3866,340,340
3867,346,346
3868,336,336
3869,340,340
3870,328,328
3871,348,348
3872,356,356
3873,344,344
3874,343,343
3875,330,330
3876,339,339
3877,347,347
3878,338,338
3879,327,327
3880,335,335
3881,337,337
3882,346,346
3883,347,347
3884,338,338
3885,331,331
3886,350,350
3887,339,339
3888,337,337
3889,359,359
3890,339,339
3891,344,344
3892,342,342
3893,344,344
3894,350,350
3895,342,342
3896,336,336
3897,333,333
3898,348,348
3899,341,341
3900,344,344
3901,331,331
3902,340,340
3903,341,341
3904,347,347
3905,328,328
3906,331,331
3907,355,355
3908,359,359
3909,323,323
3910,343,343
3911,342,342
3912,351,351
3913,343,343
3914,328,328
3915,343,343
3916,337,337
3917,343,343
3918,342,342
3919,359,359
3920,339,339
3921,347,347
3922,330,330
3923,353,353
3924,328,328
3925,344,344
3926,345,345
3927,351,351
3928,350,350
3929,354,354
3930,346,346
3931,332,332
3932,344,344
3933,336,336
3934,347,347
3935,363,363
3936,345,345
3937,333,333
3938,343,343
3939,350,350
3940,328,328
3941,340,340
3942,329,329
3943,349,349
3944,337,337
3945,348,348
3946,352,352
3947,331,331
3948,338,338
3949,341,341
3950,343,343
3951,335,335
3952,340,340
3953,336,336
3954,344,344
3955,336,336
3956,338,338
3957,353,353
3958,343,343
3959,341,341
3960,339,339
3961,345,345
3962,341,341
3963,344,344
3964,343,343
3965,352,352
3966,346,346
3967,340,340
3968,347,347
3969,334,334
3970,341,341
3971,338,338
3972,359,359
3973,346,346
3974,335,335
3975,343,343
3976,336,336
3977,346,346
3978,343,343
3979,342,342
3980,350,350
3981,342,342
3982,341,341
3983,356,356
3984,337,337
3985,350,350
3986,341,341
3987,337,337
3988,341,341
3989,346,346
3990,329,329
3991,327,327
3992,333,333
3993,337,337
3994,345,345
3995,318,318
3996,331,331
3997,339,339
3998,339,339
3999,339,339
4000,346,346
4001,329,329
4002,334,334
4003,338,338
4004,330,330
4005,326,326
4006,335,335
4007,349,349
4008,329,329
4009,338,338
4010,345,345
4011,338,338
4012,336,336
4013,335,335
4014,333,333
4015,343,343
4016,328,328
4017,347,347
4018,335,335
4019,335,335
4020,323,323
4021,345,345
4022,340,340
4023,333,333
4024,340,340
4025,327,327
4026,327,327
4027,340,340
4028,343,343
4029,338,338
4030,327,327
4031,338,338
4032,325,325
4033,337,337
4034,324,324
4035,332,332
4036,325,325
4037,336,336
4038,323,323
4039,334,334
4040,352,352
4041,336,336
4042,325,325
4043,339,339
4044,335,335
4045,322,322
4046,326,326
4047,337,337
4048,330,330
4049,340,340
4050,345,345
4051,340,340
4052,345,345
4053,342,342
4054,341,341
4055,341,341
4056,330,330
4057,333,333
4058,343,343
4059,334,334
4060,337,337
4061,344,344
4062,349,349
4063,346,346
4064,351,351
4065,341,341
4066,340,340
4067,340,340
4068,349,349
4069,351,351
4070,344,344
4071,353,353
4072,348,348
4073,347,347
4074,336,336
4075,340,340
4076,332,332
4077,336,336
4078,333,333
4079,353,353
4080,348,348
4081,346,346
4082,343,343
4083,348,348
4084,325,325
4085,340,340
4086,334,334
4087,356,356
4088,340,340
4089,358,358
4090,336,336
4091,343,343
4092,332,332
4093,341,341
4094,341,341
4095,334,334
4096,350,350
4097,336,336
4098,347,347
4099,347,347
