System,Replica,Source,Metric,Mean,Std,SEM,Min,Max,Median,CV (%)
PSY-GGPP,MD,main_metrics,Protein_RMSD,1.1143135548032725,0.13562128298427503,0.0014295738447484896,0.6645696382222482,1.6875985544943906,1.1011839653094282,12.170836691313372
PSY-GGPP,MD,main_metrics,Rg,19.867303544016025,0.0805201919942558,0.0008487573477863463,19.661043965017672,20.161479433412687,19.858139360914507,0.40528998721876497
PSY-GGPP,MD,main_metrics,GGPP_Lig1_RMSD,2.4639216603466396,0.428733794316587,0.004519250999755226,1.1712486982284962,3.362944140332017,2.666844984016412,17.4004637085852
PSY-GGPP,MD,main_metrics,GGPP_Lig2_RMSD,1.2136064518208995,0.1582718410030985,0.0016683316901260669,0.6444608983536462,1.7382953467672448,1.2115522993198709,13.041446901145495
PSY-GGPP,MD,mg_distances,MG300_GGPP_Lig1,29.948621085386097,1.3123989199879162,0.01383389928635632,24.602402594682047,34.94789817518599,30.00715348877837,4.382168101316431
PSY-GGPP,MD,mg_distances,MG300_GGPP_Lig2,26.890336591335693,1.6043779131907778,0.0169116281111692,20.900083202009007,32.64021918275915,26.98236342205393,5.9663734878935015
PSY-GGPP,MD,mg_distances,MG301_GGPP_Lig1,9.759612799003312,0.29744498854125884,0.0031353454746435414,8.696251223602523,11.043742733431712,9.775258718552664,3.0477130052908965
PSY-GGPP,MD,mg_distances,MG301_GGPP_Lig2,10.103089423367349,0.2451602635185858,0.0025842160816193895,9.314681631374157,10.865662359193744,10.114211664985842,2.4265870888122274
PSY-GGPP,MD,mg_distances,MG302_GGPP_Lig1,8.087792707705827,0.2742330988152326,0.002890670673540526,7.109150382526409,9.538522851627445,8.08610403987653,3.390703851175004
PSY-GGPP,MD,mg_distances,MG302_GGPP_Lig2,8.6267926051025,0.17853234101792942,0.00188189611206187,8.016928862610214,9.157082443810404,8.646453089122591,2.0695100623183253
PSY-GGPP,MD,rmsf,Residue,164.5,77.9417517551836,4.743383956420215,30.0,299.0,164.5,47.381004106494586
PSY-GGPP,MD,rmsf,RMSF_CA,0.6935052119144863,0.41592965790855657,0.025312672885769272,0.3599936011681848,4.258062775526954,0.5932347235722019,59.97498659892456
PSY-GGPP,MD2,anomalous_high_flexibility,Residue,120.77777777777777,108.02857418065913,36.009524726886376,1.0,299.0,120.0,89.44408165831945
PSY-GGPP,MD2,anomalous_high_flexibility,RMSF,3.52595221944011,1.1746325100042132,0.3915441700014044,2.1100592742968374,5.427073229717363,3.496506469249526,33.31390889326159
PSY-GGPP,MD2,anomalous_high_flexibility,Z_Score,4.338603898995087,1.9034358597719754,0.6344786199239918,2.0442170312468138,7.419279662612998,4.290888467697819,43.872081989620014
PSY-GGPP,MD2,hb_counts,GGPP_Lig1_HB_Count,345.21711111111114,8.737236817774631,0.0920985626681646,313.0,376.0,345.0,2.5309396714586594
PSY-GGPP,MD2,hb_counts,GGPP_Lig2_HB_Count,345.21711111111114,8.737236817774631,0.0920985626681646,313.0,376.0,345.0,2.5309396714586594
PSY-GGPP,MD2,main_metrics,Protein_RMSD,1.4901913342180617,0.26710746217673365,0.0028155598683525175,0.73417297684273,2.2043503115533496,1.518006312659549,17.92437360514455
PSY-GGPP,MD2,main_metrics,Rg,19.96898454581369,0.06634806681000745,0.0006993700315621522,19.74168153854935,20.309184990012422,19.968557623954744,0.3322555869467919
PSY-GGPP,MD2,main_metrics,GGPP_Lig1_RMSD,2.557745424319163,0.7650314580918263,0.008064139630832747,0.9399911692618432,4.394082725880967,2.7875958780153063,29.910383215540975
PSY-GGPP,MD2,main_metrics,GGPP_Lig2_RMSD,1.3629877358772606,0.30495088189570296,0.0032144645375580916,0.5802906464394171,2.297587519331929,1.3903668987293238,22.37370695778324
PSY-GGPP,MD2,mg_distances,MG300_GGPP_Lig1,27.997413935661655,2.216438593794223,0.02336331416763496,21.065326204316023,33.62460672788271,28.580909468898554,7.916583291898392
PSY-GGPP,MD2,mg_distances,MG300_GGPP_Lig2,25.16748870642488,2.154451198194795,0.022709909646581327,18.565790922914186,30.103824648982854,25.72447383875867,8.560453620645895
PSY-GGPP,MD2,mg_distances,MG301_GGPP_Lig1,11.018154312640602,0.4010020605303597,0.004226932858988816,9.875610078132494,12.80682903592552,11.018171685553298,3.6394667305603914
PSY-GGPP,MD2,mg_distances,MG301_GGPP_Lig2,9.869254233452915,0.2081653141236353,0.002194255074917017,9.118035831135485,10.664485132042044,9.869062278947709,2.1092304362576475
PSY-GGPP,MD2,mg_distances,MG302_GGPP_Lig1,9.284088194764271,0.3486820666201059,0.003675431699247012,8.111158321735283,10.562665139444285,9.26366482674035,3.7556953284517904
PSY-GGPP,MD2,mg_distances,MG302_GGPP_Lig2,8.61347820141671,0.18514792777215427,0.0019516305194011738,7.952400626167986,9.162927874589526,8.628780231971021,2.1495140922479132
PSY-GGPP,MD2,rmsf,Residue,164.5,77.9417517551836,4.743383956420215,30.0,299.0,164.5,47.381004106494586
PSY-GGPP,MD2,rmsf,RMSF_CA,0.8024498475070495,0.5971932481257551,0.036344023687583986,0.400688800026605,5.427073229717363,0.6468368431245364,74.42125510784757
PSY-GGPP,MD3,anomalous_high_flexibility,Residue,160.8181818181818,103.47754976701528,31.199655163865227,57.0,299.0,120.0,64.34443456400045
PSY-GGPP,MD3,anomalous_high_flexibility,RMSF,2.021067328736553,0.4580057158761657,0.1380939192181239,1.453210828349238,2.7415195367201384,1.8699822100393824,22.661576354434597
PSY-GGPP,MD3,anomalous_high_flexibility,Z_Score,3.7594345557488436,1.2902127558147896,0.38901378279709903,2.159769584602166,5.788965184896444,3.3338242618162104,34.3193301195209
PSY-GGPP,MD3,hb_counts,GGPP_Lig1_HB_Count,340.274,8.552792370526326,0.09015434748457986,309.0,374.0,340.0,2.513501581233455
PSY-GGPP,MD3,hb_counts,GGPP_Lig2_HB_Count,340.274,8.552792370526326,0.09015434748457986,309.0,374.0,340.0,2.513501581233455
PSY-GGPP,MD3,main_metrics,Protein_RMSD,1.0641404731808208,0.14734281866186424,0.0015531296794688463,0.6972870507741215,1.642859316126846,1.048840504465089,13.846181249120432
PSY-GGPP,MD3,main_metrics,Rg,19.893487781763316,0.07848534634981653,0.0008273081913753423,19.64675838232192,20.211408877051515,19.88729730785746,0.3945278334841079
PSY-GGPP,MD3,main_metrics,GGPP_Lig1_RMSD,1.1680079525638605,0.24475229266250006,0.0025799156912053906,0.5070136363500598,2.154148000141301,1.1260310827610993,20.95467690311966
PSY-GGPP,MD3,main_metrics,GGPP_Lig2_RMSD,1.0234625414872567,0.11772431033275671,0.001240923188746687,0.5063389268300944,1.5465889252535892,1.0261394283569365,11.502551931376427
PSY-GGPP,MD3,mg_distances,MG300_GGPP_Lig1,28.75503928552055,1.7212336791959069,0.01814339603883548,24.26418087037642,36.81565164567444,28.696884207823928,5.98585055685396
PSY-GGPP,MD3,mg_distances,MG300_GGPP_Lig2,27.21178296467396,1.8958402193292405,0.019983910576111926,22.36169701246738,35.59404146652837,27.160161843994636,6.966982728733356
PSY-GGPP,MD3,mg_distances,MG301_GGPP_Lig1,9.550388602444464,0.22273914471602227,0.002347876737934963,8.67000101447249,10.756936354615856,9.543851327601036,2.332252162587512
PSY-GGPP,MD3,mg_distances,MG301_GGPP_Lig2,10.183622193365592,0.17596419404786276,0.0018548254660903005,9.376392495279523,10.820764387684566,10.185692181038569,1.7279136117451372
PSY-GGPP,MD3,mg_distances,MG302_GGPP_Lig1,8.159249506012893,0.23349825906734908,0.002461287761122956,7.339775819015746,9.184126632917009,8.151754387303885,2.8617614756758503
PSY-GGPP,MD3,mg_distances,MG302_GGPP_Lig2,8.718555509540527,0.12024157937657043,0.0012674575342863053,8.292495605528439,9.165602117023251,8.718985975904204,1.379145653715144
PSY-GGPP,MD3,rmsf,Residue,164.5,77.9417517551836,4.743383956420215,30.0,299.0,164.5,47.381004106494586
PSY-GGPP,MD3,rmsf,RMSF_CA,0.6574394614033154,0.35434894593440236,0.021564990101827854,0.3400455317213255,2.7415195367201384,0.5682722632661409,53.89833843834665
